"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"N_MN008","430","201504091600","1","3","0"
"N_MN008","430","201504091700","1","3","0"
"N_MN008","430","201504091800","2","3","0"
"N_MN008","430","201504091900","1","3","0"
"N_MN008","430","201504092000","0","3","0"
"N_MN008","430","201504092100","0","3","0"
"N_MN008","430","201504092200","0","3","0"
"N_MN008","430","201504092300","0","3","0"
"N_MN008","430","201504100000","0","3","0"
"N_MN008","430","201504100100","0","3","0"
"N_MN008","430","201504100200","0","3","0"
"N_MN008","430","201504100300","0","3","0"
"N_MN008","430","201504100400","1","3","0"
"N_MN008","430","201504100500","2","3","0"
"N_MN008","430","201504100600","1","3","0"
"N_MN008","430","201504100700","1","3","0"
"N_MN008","430","201504100800","1","3","0"
"N_MN008","430","201504100900","1","3","0"
"N_MN008","430","201504101000","0","3","0"
"N_MN008","430","201504101100","0","3","0"
"N_MN008","430","201504101200","1","3","0"
"N_MN008","430","201504101300","1","3","0"
"N_MN008","430","201504101400","2","3","0"
"N_MN008","430","201504101500","2","3","0"
"N_MN008","430","201504101600","1","3","0"
"N_MN008","430","201504101700","1","3","0"
"N_MN008","430","201504101800","1","3","0"
"N_MN008","430","201504101900","0","3","0"
"N_MN008","430","201504102000","0","3","0"
"N_MN008","430","201504102100","0","3","0"
"N_MN008","430","201504102200","0","3","0"
"N_MN008","430","201504102300","0","3","0"
"N_MN008","430","201504110000","0","3","0"
"N_MN008","430","201504110100","3","3","0"
"N_MN008","430","201504110200","3","3","0"
"N_MN008","430","201504110300","1","3","0"
"N_MN008","430","201504110400","4","3","0"
"N_MN008","430","201504110500","5","3","0"
"N_MN008","430","201504110600","5","3","0"
"N_MN008","430","201504110700","7","3","0"
"N_MN008","430","201504110800","7","3","0"
"N_MN008","430","201504110900","7","3","0"
"N_MN008","430","201504111000","7","3","0"
"N_MN008","430","201504111100","7","3","0"
"N_MN008","430","201504111200","7","3","0"
"N_MN008","430","201504111300","7","3","0"
"N_MN008","430","201504111400","7","3","0"
"N_MN008","430","201504111500","7","3","0"
"N_MN008","430","201504111600","7","3","0"
"N_MN008","430","201504111700","7","3","0"
"N_MN008","430","201504111800","6","3","0"
"N_MN008","430","201504111900","7","3","0"
"N_MN008","430","201504112000","6","3","0"
"N_MN008","430","201504112100","7","3","0"
"N_MN008","430","201504112200","7","3","0"
"N_MN008","430","201504112300","7","3","0"
"N_MN008","430","201504120000","6","3","0"
"N_MN008","430","201504120100","7","3","0"
"N_MN008","430","201504120200","7","3","0"
"N_MN008","430","201504120300","7","3","0"
"N_MN008","430","201504120400","7","3","0"
"N_MN008","430","201504120500","8","3","0"
"N_MN008","430","201504120600","8","3","0"
"N_MN008","430","201504120700","8","3","0"
"N_MN008","430","201504120800","8","3","0"
"N_MN008","430","201504120900","7","3","0"
"N_MN008","430","201504121000","7","3","0"
"N_MN008","430","201504121100","7","3","0"
"N_MN008","430","201504121200","7","3","0"
"N_MN008","430","201504121300","7","3","0"
"N_MN008","430","201504121400","7","3","0"
"N_MN008","430","201504121500","7","3","0"
"N_MN008","430","201504121600","7","3","0"
"N_MN008","430","201504121700","7","3","0"
"N_MN008","430","201504121800","7","3","0"
"N_MN008","430","201504121900","6","3","0"
"N_MN008","430","201504122000","5","3","0"
"N_MN008","430","201504122100","5","3","0"
"N_MN008","430","201504122200","2","3","0"
"N_MN008","430","201504122300","2","3","0"
"N_MN008","430","201504130000","7","3","0"
"N_MN008","430","201504130100","7","3","0"
"N_MN008","430","201504130200","7","3","0"
"N_MN008","430","201504130300","7","3","0"
"N_MN008","430","201504130400","7","3","0"
"N_MN008","430","201504130500","7","3","0"
"N_MN008","430","201504130600","7","3","0"
"N_MN008","430","201504130700","5","3","0"
"N_MN008","430","201504130800","5","3","0"
"N_MN008","430","201504130900","4","3","0"
"N_MN008","430","201504131000","5","3","0"
"N_MN008","430","201504131100","7","3","0"
"N_MN008","430","201504131200","7","3","0"
"N_MN008","430","201504131300","7","3","0"
"N_MN008","430","201504131400","7","3","0"
"N_MN008","430","201504131500","7","3","0"
"N_MN008","430","201504131600","7","3","0"
"N_MN008","430","201504131700","4","3","0"
"N_MN008","430","201504131800","1","3","0"
"N_MN008","430","201504131900","1","3","0"
"N_MN008","430","201504132000","0","3","0"
"N_MN008","430","201504132100","0","3","0"
"N_MN008","430","201504132200","0","3","0"
"N_MN008","430","201504132300","3","3","0"
"N_MN008","430","201504140000","0","3","0"
"N_MN008","430","201504140100","0","3","0"
"N_MN008","430","201504140200","0","3","0"
"N_MN008","430","201504140300","2","3","0"
"N_MN008","430","201504140400","5","3","0"
"N_MN008","430","201504140500","6","3","0"
"N_MN008","430","201504140600","7","3","0"
"N_MN008","430","201504140700","7","3","0"
"N_MN008","430","201504140800","7","3","0"
"N_MN008","430","201504140900","5","3","0"
"N_MN008","430","201504141000","7","3","0"
"N_MN008","430","201504141100","7","3","0"
"N_MN008","430","201504141200","7","3","0"
"N_MN008","430","201504141300","7","3","0"
"N_MN008","430","201504141400","8","3","0"
"N_MN008","430","201504141500","8","3","0"
"N_MN008","430","201504141600","8","3","0"
"N_MN008","430","201504141700","7","3","0"
"N_MN008","430","201504141800","7","3","0"
"N_MN008","430","201504141900","7","3","0"
"N_MN008","430","201504142000","7","3","0"
"N_MN008","430","201504142100","7","3","0"
"N_MN008","430","201504142200","7","3","0"
"N_MN008","430","201504142300","7","3","0"
"N_MN008","430","201504150000","7","3","0"
"N_MN008","430","201504150100","7","3","0"
"N_MN008","430","201504150200","7","3","0"
"N_MN008","430","201504150300","7","3","0"
"N_MN008","430","201504150400","7","3","0"
"N_MN008","430","201504150500","7","3","0"
"N_MN008","430","201504150600","7","3","0"
"N_MN008","430","201504150700","7","3","0"
"N_MN008","430","201504150800","5","3","0"
"N_MN008","430","201504150900","1","3","0"
"N_MN008","430","201504151000","1","3","0"
"N_MN008","430","201504151100","0","3","0"
"N_MN008","430","201504151200","1","3","0"
"N_MN008","430","201504151300","0","3","0"
"N_MN008","430","201504151400","0","3","0"
"N_MN008","430","201504151500","1","3","0"
"N_MN008","430","201504151600","1","3","0"
"N_MN008","430","201504151700","1","3","0"
"N_MN008","430","201504151800","1","3","0"
"N_MN008","430","201504151900","2","3","0"
"N_MN008","430","201504152000","1","3","0"
"N_MN008","430","201504152100","1","3","0"
"N_MN008","430","201504152200","1","3","0"
"N_MN008","430","201504152300","2","3","0"
"N_MN008","430","201504160000","7","3","0"
"N_MN008","430","201504160100","7","3","0"
"N_MN008","430","201504160200","7","3","0"
"N_MN008","430","201504160300","7","3","0"
"N_MN008","430","201504160400","7","3","0"
"N_MN008","430","201504160500","7","3","0"
"N_MN008","430","201504160600","2","3","0"
"N_MN008","430","201504160700","3","3","0"
"N_MN008","430","201504160800","3","3","0"
"N_MN008","430","201504160900","3","3","0"
"N_MN008","430","201504161000","3","3","0"
"N_MN008","430","201504161100","2","3","0"
"N_MN008","430","201504161200","1","3","0"
"N_MN008","430","201504161300","1","3","0"
"N_MN008","430","201504161400","1","3","0"
"N_MN008","430","201504161500","1","3","0"
"N_MN008","430","201504161600","2","3","0"
"N_MN008","430","201504161700","2","3","0"
"N_MN008","430","201504161800","3","3","0"
"N_MN008","430","201504161900","3","3","0"
"N_MN008","430","201504162000","1","3","0"
"N_MN008","430","201504162100","0","3","0"
"N_MN008","430","201504162200","0","3","0"
"N_MN008","430","201504162300","0","3","0"
"N_MN008","430","201504170000","0","3","0"
"N_MN008","430","201504170100","0","3","0"
"N_MN008","430","201504170200","0","3","0"
"N_MN008","430","201504170300","4","3","0"
"N_MN008","430","201504170400","6","3","0"
"N_MN008","430","201504170500","6","3","0"
"N_MN008","430","201504170600","7","3","0"
"N_MN008","430","201504170700","6","3","0"
"N_MN008","430","201504170800","6","3","0"
"N_MN008","430","201504170900","6","3","0"
"N_MN008","430","201504171000","7","3","0"
"N_MN008","430","201504171100","7","3","0"
"N_MN008","430","201504171200","7","3","0"
"N_MN008","430","201504171300","7","3","0"
"N_MN008","430","201504171400","2","3","0"
"N_MN008","430","201504171500","3","3","0"
"N_MN008","430","201504171600","3","3","0"
"N_MN008","430","201504171700","4","3","0"
"N_MN008","430","201504171800","6","3","0"
"N_MN008","430","201504171900","7","3","0"
"N_MN008","430","201504172000","7","3","0"
"N_MN008","430","201504172100","2","3","0"
"N_MN008","430","201504172200","3","3","0"
"N_MN008","430","201504172300","2","3","0"
"N_MN008","430","201504180000","0","3","0"
"N_MN008","430","201504180100","0","3","0"
"N_MN008","430","201504180200","0","3","0"
"N_MN008","430","201504180300","0","3","0"
"N_MN008","430","201504180400","0","3","0"
"N_MN008","430","201504180500","0","3","0"
"N_MN008","430","201504180600","0","3","0"
"N_MN008","430","201504180700","2","3","0"
"N_MN008","430","201504180800","4","3","0"
"N_MN008","430","201504180900","6","3","0"
"N_MN008","430","201504181000","7","3","0"
"N_MN008","430","201504181100","5","3","0"
"N_MN008","430","201504181200","6","3","0"
"N_MN008","430","201504181300","5","3","0"
"N_MN008","430","201504181400","4","3","0"
"N_MN008","430","201504181500","4","3","0"
"N_MN008","430","201504181600","3","3","0"
"N_MN008","430","201504181700","3","3","0"
"N_MN008","430","201504181800","2","3","0"
"N_MN008","430","201504181900","2","3","0"
"N_MN008","430","201504182000","5","3","0"
"N_MN008","430","201504182100","6","3","0"
"N_MN008","430","201504182200","5","3","0"
"N_MN008","430","201504182300","3","3","0"
"N_MN008","430","201504190000","5","3","0"
"N_MN008","430","201504190100","3","3","0"
"N_MN008","430","201504190200","4","3","0"
"N_MN008","430","201504190300","7","3","0"
"N_MN008","430","201504190400","7","3","0"
"N_MN008","430","201504190500","6","3","0"
"N_MN008","430","201504190600","1","3","0"
"N_MN008","430","201504190700","2","3","0"
"N_MN008","430","201504190800","4","3","0"
"N_MN008","430","201504190900","2","3","0"
"N_MN008","430","201504191000","4","3","0"
"N_MN008","430","201504191100","4","3","0"
"N_MN008","430","201504191200","6","3","0"
"N_MN008","430","201504191300","7","3","0"
