"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"RF_TU_MN009","433","201504160700","67","7","1"
"RF_TU_MN009","433","201504160800","54","7","1"
"RF_TU_MN009","433","201504160900","58","7","1"
"RF_TU_MN009","433","201504161000","46","7","1"
"RF_TU_MN009","433","201504161100","43","7","1"
"RF_TU_MN009","433","201504161200","37","7","1"
"RF_TU_MN009","433","201504161300","40","7","1"
"RF_TU_MN009","433","201504161400","33","7","1"
"RF_TU_MN009","433","201504161500","32","7","1"
"RF_TU_MN009","433","201504161600","36","7","1"
"RF_TU_MN009","433","201504161700","44","7","1"
"RF_TU_MN009","433","201504161800","43","7","1"
"RF_TU_MN009","433","201504161900","49","7","1"
"RF_TU_MN009","433","201504162000","50","7","1"
"RF_TU_MN009","433","201504162100","59","7","1"
"RF_TU_MN009","433","201504162200","61","7","1"
"RF_TU_MN009","433","201504162300","66","7","1"
"RF_TU_MN009","433","201504170000","71","7","1"
"RF_TU_MN009","433","201504170100","74","7","1"
"RF_TU_MN009","433","201504170200","78","7","1"
"RF_TU_MN009","433","201504170300","77","7","1"
"RF_TU_MN009","433","201504170400","81","7","1"
"RF_TU_MN009","433","201504170500","83","7","1"
"RF_TU_MN009","433","201504170600","84","7","1"
"RF_TU_MN009","433","201504170700","83","7","1"
"RF_TU_MN009","433","201504170800","75","7","1"
"RF_TU_MN009","433","201504170900","67","7","1"
"RF_TU_MN009","433","201504171000","65","7","1"
"RF_TU_MN009","433","201504171100","60","7","1"
"RF_TU_MN009","433","201504171200","59","7","1"
"RF_TU_MN009","433","201504171300","52","7","1"
"RF_TU_MN009","433","201504171400","48","7","1"
"RF_TU_MN009","433","201504171500","42","7","1"
"RF_TU_MN009","433","201504171600","46","7","1"
"RF_TU_MN009","433","201504171700","40","7","1"
"RF_TU_MN009","433","201504171800","60","7","1"
"RF_TU_MN009","433","201504171900","67","7","1"
"RF_TU_MN009","433","201504172000","70","7","1"
"RF_TU_MN009","433","201504172100","73","7","1"
"RF_TU_MN009","433","201504172200","80","7","1"
"RF_TU_MN009","433","201504172300","81","7","1"
"RF_TU_MN009","433","201504180000","79","7","1"
"RF_TU_MN009","433","201504180100","81","7","1"
"RF_TU_MN009","433","201504180200","85","7","1"
"RF_TU_MN009","433","201504180300","88","7","1"
