"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"R1_MN008","433","201504070700","0","3","0"
"R1_MN008","433","201504070800","0","3","0"
"R1_MN008","433","201504070900","0","3","0"
"R1_MN008","433","201504071000","0","3","0"
"R1_MN008","433","201504071100","0","3","0"
"R1_MN008","433","201504071200","0","3","0"
"R1_MN008","433","201504071300","0","3","0"
"R1_MN008","433","201504071400","0","3","0"
"R1_MN008","433","201504071500","0","3","0"
"R1_MN008","433","201504071600","0","3","0"
"R1_MN008","433","201504071700","0","3","0"
"R1_MN008","433","201504071800","0","3","0"
"R1_MN008","433","201504071900","0","3","0"
"R1_MN008","433","201504072000","0","3","0"
"R1_MN008","433","201504072100","0","3","0"
"R1_MN008","433","201504072200","0","3","0"
"R1_MN008","433","201504072300","0","3","0"
"R1_MN008","433","201504080000","0","3","0"
"R1_MN008","433","201504080100","0","3","0"
"R1_MN008","433","201504080200","0","3","0"
"R1_MN008","433","201504080300","0","3","0"
"R1_MN008","433","201504080400","0","3","0"
"R1_MN008","433","201504080500","0","3","0"
"R1_MN008","433","201504080600","0","3","0"
"R1_MN008","433","201504080700","0","3","0"
"R1_MN008","433","201504080800","0","3","0"
"R1_MN008","433","201504080900","0","3","0"
"R1_MN008","433","201504081000","0","3","0"
"R1_MN008","433","201504081100","0","3","0"
"R1_MN008","433","201504081200","0","3","0"
"R1_MN008","433","201504081300","0","3","0"
"R1_MN008","433","201504081400","0","3","0"
"R1_MN008","433","201504081500","0","3","0"
"R1_MN008","433","201504081600","0","3","0"
"R1_MN008","433","201504081700","0","3","0"
"R1_MN008","433","201504081800","0","3","0"
"R1_MN008","433","201504081900","0","3","0"
"R1_MN008","433","201504082000","0","3","0"
"R1_MN008","433","201504082100","0","3","0"
"R1_MN008","433","201504082200","0","3","0"
"R1_MN008","433","201504082300","0","3","0"
"R1_MN008","433","201504090000","0","3","0"
"R1_MN008","433","201504090100","0","3","0"
"R1_MN008","433","201504090200","0","3","0"
"R1_MN008","433","201504090300","0","3","0"
"R1_MN008","433","201504090400","0","3","0"
"R1_MN008","433","201504090500","0","3","0"
"R1_MN008","433","201504090600","0","3","0"
"R1_MN008","433","201504090700","0","3","0"
"R1_MN008","433","201504090800","0","3","0"
"R1_MN008","433","201504090900","0","3","0"
"R1_MN008","433","201504091000","0","3","0"
"R1_MN008","433","201504091100","0","3","0"
"R1_MN008","433","201504091200","0","3","0"
"R1_MN008","433","201504091300","0","3","0"
"R1_MN008","433","201504091400","0","3","0"
"R1_MN008","433","201504091500","0","3","0"
"R1_MN008","433","201504091600","0","3","0"
"R1_MN008","433","201504091700","0","3","0"
"R1_MN008","433","201504091800","0","3","0"
"R1_MN008","433","201504091900","0","3","0"
"R1_MN008","433","201504092000","0","3","0"
"R1_MN008","433","201504092100","0","3","0"
"R1_MN008","433","201504092200","0","3","0"
"R1_MN008","433","201504092300","0","3","0"
"R1_MN008","433","201504100000","0","3","0"
"R1_MN008","433","201504100100","0","3","0"
"R1_MN008","433","201504100200","0","3","0"
"R1_MN008","433","201504100300","0","3","0"
"R1_MN008","433","201504100400","0","3","0"
"R1_MN008","433","201504100500","0","3","0"
"R1_MN008","433","201504100600","0","3","0"
"R1_MN008","433","201504100700","0","3","0"
"R1_MN008","433","201504100800","0","3","0"
"R1_MN008","433","201504100900","0","3","0"
"R1_MN008","433","201504101000","0","3","0"
"R1_MN008","433","201504101100","0","3","0"
"R1_MN008","433","201504101200","0","3","0"
"R1_MN008","433","201504101300","0","3","0"
"R1_MN008","433","201504101400","0","3","0"
"R1_MN008","433","201504101500","0","3","0"
"R1_MN008","433","201504101600","0","3","0"
"R1_MN008","433","201504101700","0","3","0"
"R1_MN008","433","201504101800","0","3","0"
"R1_MN008","433","201504101900","0","3","0"
"R1_MN008","433","201504102000","0","3","0"
"R1_MN008","433","201504102100","0","3","0"
"R1_MN008","433","201504102200","0","3","0"
"R1_MN008","433","201504102300","0","3","0"
"R1_MN008","433","201504110000","0","3","0"
"R1_MN008","433","201504110100","0","3","0"
"R1_MN008","433","201504110200","0","3","0"
"R1_MN008","433","201504110300","0","3","0"
"R1_MN008","433","201504110400","0","3","0"
"R1_MN008","433","201504110500","0","3","0"
"R1_MN008","433","201504110600","0","3","0"
"R1_MN008","433","201504110700","0","3","0"
"R1_MN008","433","201504110800","0","3","0"
"R1_MN008","433","201504110900","0","3","0"
"R1_MN008","433","201504111000","0","3","0"
"R1_MN008","433","201504111100","0","3","0"
"R1_MN008","433","201504111200","0","3","0"
"R1_MN008","433","201504111300","0","3","0"
"R1_MN008","433","201504111400","0","3","0"
"R1_MN008","433","201504111500","0","3","0"
"R1_MN008","433","201504111600","0","3","0"
"R1_MN008","433","201504111700","0","3","0"
"R1_MN008","433","201504111800","0.2","3","0"
"R1_MN008","433","201504111900","0","3","0"
"R1_MN008","433","201504112000","0","3","0"
"R1_MN008","433","201504112100","0","3","0"
"R1_MN008","433","201504112200","0","3","0"
"R1_MN008","433","201504112300","0.6","3","0"
"R1_MN008","433","201504120000","0","3","0"
"R1_MN008","433","201504120100","0","3","0"
"R1_MN008","433","201504120200","0","3","0"
"R1_MN008","433","201504120300","0","3","0"
"R1_MN008","433","201504120400","0","3","0"
"R1_MN008","433","201504120500","0","3","0"
"R1_MN008","433","201504120600","0","3","0"
"R1_MN008","433","201504120700","0","3","0"
"R1_MN008","433","201504120800","0","3","0"
"R1_MN008","433","201504120900","0","3","0"
"R1_MN008","433","201504121000","0","3","0"
"R1_MN008","433","201504121100","0","3","0"
"R1_MN008","433","201504121200","0","3","0"
"R1_MN008","433","201504121300","0","3","0"
"R1_MN008","433","201504121400","0","3","0"
"R1_MN008","433","201504121500","0","3","0"
"R1_MN008","433","201504121600","0","3","0"
"R1_MN008","433","201504121700","0","3","0"
"R1_MN008","433","201504121800","0","3","0"
"R1_MN008","433","201504121900","0","3","0"
"R1_MN008","433","201504122000","0","3","0"
"R1_MN008","433","201504122100","0","3","0"
"R1_MN008","433","201504122200","0","3","0"
"R1_MN008","433","201504122300","0","3","0"
"R1_MN008","433","201504130000","0","3","0"
"R1_MN008","433","201504130100","0","3","0"
"R1_MN008","433","201504130200","0","3","0"
"R1_MN008","433","201504130300","0","3","0"
"R1_MN008","433","201504130400","0","3","0"
"R1_MN008","433","201504130500","0","3","0"
"R1_MN008","433","201504130600","0","3","0"
"R1_MN008","433","201504130700","0","3","0"
"R1_MN008","433","201504130800","0","3","0"
"R1_MN008","433","201504130900","0","3","0"
"R1_MN008","433","201504131000","0","3","0"
"R1_MN008","433","201504131100","0","3","0"
"R1_MN008","433","201504131200","0","3","0"
"R1_MN008","433","201504131300","0","3","0"
"R1_MN008","433","201504131400","0","3","0"
"R1_MN008","433","201504131500","0","3","0"
"R1_MN008","433","201504131600","0","3","0"
"R1_MN008","433","201504131700","0","3","0"
"R1_MN008","433","201504131800","0","3","0"
"R1_MN008","433","201504131900","0","3","0"
"R1_MN008","433","201504132000","0","3","0"
"R1_MN008","433","201504132100","0","3","0"
"R1_MN008","433","201504132200","0","3","0"
"R1_MN008","433","201504132300","0","3","0"
"R1_MN008","433","201504140000","0","3","0"
"R1_MN008","433","201504140100","0","3","0"
"R1_MN008","433","201504140200","0","3","0"
"R1_MN008","433","201504140300","0","3","0"
"R1_MN008","433","201504140400","0","3","0"
"R1_MN008","433","201504140500","0","3","0"
"R1_MN008","433","201504140600","0","3","0"
"R1_MN008","433","201504140700","0","3","0"
"R1_MN008","433","201504140800","0","3","0"
"R1_MN008","433","201504140900","0","3","0"
"R1_MN008","433","201504141000","0","3","0"
"R1_MN008","433","201504141100","0","3","0"
"R1_MN008","433","201504141200","0","3","0"
"R1_MN008","433","201504141300","0","3","0"
"R1_MN008","433","201504141400","0","3","0"
"R1_MN008","433","201504141500","0","3","0"
"R1_MN008","433","201504141600","0","3","0"
"R1_MN008","433","201504141700","0","3","0"
"R1_MN008","433","201504141800","0","3","0"
"R1_MN008","433","201504141900","0","3","0"
"R1_MN008","433","201504142000","0","3","0"
"R1_MN008","433","201504142100","0","3","0"
"R1_MN008","433","201504142200","0","3","0"
"R1_MN008","433","201504142300","0","3","0"
"R1_MN008","433","201504150000","0","3","0"
"R1_MN008","433","201504150100","0","3","0"
"R1_MN008","433","201504150200","0","3","0"
"R1_MN008","433","201504150300","0","3","0"
"R1_MN008","433","201504150400","0","3","0"
"R1_MN008","433","201504150500","0","3","0"
"R1_MN008","433","201504150600","0","3","0"
"R1_MN008","433","201504150700","0","3","0"
"R1_MN008","433","201504150800","0","3","0"
"R1_MN008","433","201504150900","0","3","0"
"R1_MN008","433","201504151000","0","3","0"
"R1_MN008","433","201504151100","0","3","0"
"R1_MN008","433","201504151200","0","3","0"
"R1_MN008","433","201504151300","0","3","0"
"R1_MN008","433","201504151400","0","3","0"
"R1_MN008","433","201504151500","0","3","0"
"R1_MN008","433","201504151600","0","3","0"
"R1_MN008","433","201504151700","0","3","0"
"R1_MN008","433","201504151800","0","3","0"
"R1_MN008","433","201504151900","0","3","0"
"R1_MN008","433","201504152000","0","3","0"
"R1_MN008","433","201504152100","0","3","0"
"R1_MN008","433","201504152200","0","3","0"
"R1_MN008","433","201504152300","0","3","0"
"R1_MN008","433","201504160000","0","3","0"
"R1_MN008","433","201504160100","0","3","0"
"R1_MN008","433","201504160200","0","3","0"
"R1_MN008","433","201504160300","0","3","0"
"R1_MN008","433","201504160400","0","3","0"
"R1_MN008","433","201504160500","0","3","0"
"R1_MN008","433","201504160600","0","3","0"
"R1_MN008","433","201504160700","0","3","0"
"R1_MN008","433","201504160800","0","3","0"
"R1_MN008","433","201504160900","0","3","0"
"R1_MN008","433","201504161000","0","3","0"
"R1_MN008","433","201504161100","0","3","0"
"R1_MN008","433","201504161200","0","3","0"
"R1_MN008","433","201504161300","0","3","0"
"R1_MN008","433","201504161400","0","3","0"
"R1_MN008","433","201504161500","0","3","0"
"R1_MN008","433","201504161600","0","3","0"
"R1_MN008","433","201504161700","0","3","0"
"R1_MN008","433","201504161800","0","3","0"
"R1_MN008","433","201504161900","0","3","0"
"R1_MN008","433","201504162000","0","3","0"
"R1_MN008","433","201504162100","0","3","0"
"R1_MN008","433","201504162200","0","3","0"
"R1_MN008","433","201504162300","0","3","0"
"R1_MN008","433","201504170000","0","3","0"
"R1_MN008","433","201504170100","0","3","0"
"R1_MN008","433","201504170200","0","3","0"
"R1_MN008","433","201504170300","0","3","0"
"R1_MN008","433","201504170400","0","3","0"
"R1_MN008","433","201504170500","0","3","0"
"R1_MN008","433","201504170600","0","3","0"
"R1_MN008","433","201504170700","0","3","0"
"R1_MN008","433","201504170800","0","3","0"
"R1_MN008","433","201504170900","0","3","0"
"R1_MN008","433","201504171000","0","3","0"
"R1_MN008","433","201504171100","0","3","0"
"R1_MN008","433","201504171200","0","3","0"
"R1_MN008","433","201504171300","0","3","0"
"R1_MN008","433","201504171400","0","3","0"
"R1_MN008","433","201504171500","0","3","0"
"R1_MN008","433","201504171600","0","3","0"
"R1_MN008","433","201504171700","0","3","0"
"R1_MN008","433","201504171800","0","3","0"
"R1_MN008","433","201504171900","0","3","0"
"R1_MN008","433","201504172000","0","3","0"
"R1_MN008","433","201504172100","0","3","0"
"R1_MN008","433","201504172200","0","3","0"
"R1_MN008","433","201504172300","0","3","0"
"R1_MN008","433","201504180000","0","3","0"
"R1_MN008","433","201504180100","0","3","0"
"R1_MN008","433","201504180200","0","3","0"
"R1_MN008","433","201504180300","0","3","0"
"R1_MN008","433","201504180400","0","3","0"
"R1_MN008","433","201504180500","0","3","0"
"R1_MN008","433","201504180600","0","3","0"
"R1_MN008","433","201504180700","0","3","0"
"R1_MN008","433","201504180800","0","3","0"
"R1_MN008","433","201504180900","0","3","0"
"R1_MN008","433","201504181000","0","3","0"
"R1_MN008","433","201504181100","0","3","0"
"R1_MN008","433","201504181200","0","3","0"
"R1_MN008","433","201504181300","0","3","0"
"R1_MN008","433","201504181400","0","3","0"
"R1_MN008","433","201504181500","0","3","0"
"R1_MN008","433","201504181600","0","3","0"
"R1_MN008","433","201504181700","0","3","0"
"R1_MN008","433","201504181800","0","3","0"
"R1_MN008","433","201504181900","0","3","0"
"R1_MN008","433","201504182000","0","3","0"
"R1_MN008","433","201504182100","0","3","0"
"R1_MN008","433","201504182200","0","3","0"
"R1_MN008","433","201504182300","0","3","0"
"R1_MN008","433","201504190000","0","3","0"
"R1_MN008","433","201504190100","0","3","0"
"R1_MN008","433","201504190200","0","3","0"
"R1_MN008","433","201504190300","0","3","0"
"R1_MN008","433","201504190400","0","3","0"
"R1_MN008","433","201504190500","0","3","0"
"R1_MN008","433","201504190600","0","3","0"
"R1_MN008","433","201504190700","0","3","0"
"R1_MN008","433","201504190800","0","3","0"
"R1_MN008","433","201504190900","0","3","0"
"R1_MN008","433","201504191000","0","3","0"
"R1_MN008","433","201504191100","0","3","0"
"R1_MN008","433","201504191200","0","3","0"
"R1_MN008","433","201504191300","0","3","0"
"R1_MN008","433","201504191400","0","3","0"
"R1_MN008","433","201504191500","0","3","0"
"R1_MN008","433","201504191600","0","3","0"
"R1_MN008","433","201504191700","0","3","0"
"R1_MN008","433","201504191800","0","3","0"
"R1_MN008","433","201504191900","0","3","0"
"R1_MN008","433","201504192000","0","3","0"
"R1_MN008","433","201504192100","0","3","0"
"R1_MN008","433","201504192200","0","3","0"
"R1_MN008","433","201504192300","0","3","0"
"R1_MN008","433","201504200000","0","3","0"
"R1_MN008","433","201504200100","0","3","0"
"R1_MN008","433","201504200200","0","3","0"
"R1_MN008","433","201504200300","0","3","0"
"R1_MN008","433","201504200400","0","3","0"
"R1_MN008","433","201504200500","0","3","0"
"R1_MN008","433","201504200600","0","3","0"
"R1_MN008","433","201504200700","0","3","0"
"R1_MN008","433","201504200800","0","3","0"
"R1_MN008","433","201504200900","0","3","0"
"R1_MN008","433","201504201000","0","3","0"
"R1_MN008","433","201504201100","0","3","0"
"R1_MN008","433","201504201200","0","3","0"
"R1_MN008","433","201504201300","0","3","0"
"R1_MN008","433","201504201400","0","3","0"
"R1_MN008","433","201504201500","0","3","0"
"R1_MN008","433","201504201600","0","3","0"
"R1_MN008","433","201504201700","0","3","0"
"R1_MN008","433","201504201800","0","3","0"
"R1_MN008","433","201504201900","0","3","0"
"R1_MN008","433","201504202000","0","3","0"
"R1_MN008","433","201504202100","0","3","0"
"R1_MN008","433","201504202200","0","3","0"
"R1_MN008","433","201504202300","0","3","0"
"R1_MN008","433","201504210000","0","3","0"
"R1_MN008","433","201504210100","0","3","0"
"R1_MN008","433","201504210200","0","3","0"
"R1_MN008","433","201504210300","0","3","0"
"R1_MN008","433","201504210400","0","3","0"
"R1_MN008","433","201504210500","0","3","0"
"R1_MN008","433","201504210600","0","3","0"
"R1_MN008","433","201504210700","0","3","0"
"R1_MN008","433","201504210800","0","3","0"
"R1_MN008","433","201504210900","0","3","0"
"R1_MN008","433","201504211000","0","3","0"
"R1_MN008","433","201504211100","0","3","0"
"R1_MN008","433","201504211200","0","3","0"
"R1_MN008","433","201504211300","0","3","0"
"R1_MN008","433","201504211400","0","3","0"
"R1_MN008","433","201504211500","0","3","0"
"R1_MN008","433","201504211600","0","3","0"
"R1_MN008","433","201504211700","0","3","0"
"R1_MN008","433","201504211800","0","3","0"
"R1_MN008","433","201504211900","0","3","0"
"R1_MN008","433","201504212000","0","3","0"
"R1_MN008","433","201504212100","0","3","0"
"R1_MN008","433","201504212200","0","3","0"
"R1_MN008","433","201504212300","0","3","0"
"R1_MN008","433","201504220000","0","3","0"
"R1_MN008","433","201504220100","0","3","0"
"R1_MN008","433","201504220200","0","3","0"
"R1_MN008","433","201504220300","0","3","0"
"R1_MN008","433","201504220400","0","3","0"
"R1_MN008","433","201504220500","0","3","0"
"R1_MN008","433","201504220600","0","3","0"
"R1_MN008","433","201504220700","0","3","0"
"R1_MN008","433","201504220800","0","3","0"
"R1_MN008","433","201504220900","0","3","0"
"R1_MN008","433","201504221000","0","3","0"
"R1_MN008","433","201504221100","0","3","0"
"R1_MN008","433","201504221200","0","3","0"
"R1_MN008","433","201504221300","0","3","0"
"R1_MN008","433","201504221400","0","3","0"
"R1_MN008","433","201504221500","0","3","0"
"R1_MN008","433","201504221600","0","3","0"
"R1_MN008","433","201504221700","0","3","0"
"R1_MN008","433","201504221800","0","3","0"
"R1_MN008","433","201504221900","0","3","0"
"R1_MN008","433","201504222000","0","3","0"
"R1_MN008","433","201504222100","0","3","0"
"R1_MN008","433","201504222200","0","3","0"
"R1_MN008","433","201504222300","0","3","0"
"R1_MN008","433","201504230000","0","3","0"
"R1_MN008","433","201504230100","0","3","0"
"R1_MN008","433","201504230200","0","3","0"
"R1_MN008","433","201504230300","0","3","0"
"R1_MN008","433","201504230400","0","3","0"
"R1_MN008","433","201504230500","0","3","0"
"R1_MN008","433","201504230600","0","3","0"
"R1_MN008","433","201504230700","0","3","0"
"R1_MN008","433","201504230800","0","3","0"
"R1_MN008","433","201504230900","0","3","0"
"R1_MN008","433","201504231000","0","3","0"
"R1_MN008","433","201504231100","0","3","0"
"R1_MN008","433","201504231200","0","3","0"
"R1_MN008","433","201504231300","0","3","0"
"R1_MN008","433","201504231400","0","3","0"
"R1_MN008","433","201504231500","0","3","0"
"R1_MN008","433","201504231600","0","3","0"
"R1_MN008","433","201504231700","0","3","0"
"R1_MN008","433","201504231800","0","3","0"
"R1_MN008","433","201504231900","0","3","0"
"R1_MN008","433","201504232000","0","3","0"
"R1_MN008","433","201504232100","0","3","0"
"R1_MN008","433","201504232200","0","3","0"
"R1_MN008","433","201504232300","0","3","0"
"R1_MN008","433","201504240000","0","3","0"
"R1_MN008","433","201504240100","0","3","0"
"R1_MN008","433","201504240200","0","3","0"
"R1_MN008","433","201504240300","0","3","0"
"R1_MN008","433","201504240400","0","3","0"
"R1_MN008","433","201504240500","0","3","0"
"R1_MN008","433","201504240600","0","3","0"
"R1_MN008","433","201504240700","0","3","0"
"R1_MN008","433","201504240800","0","3","0"
"R1_MN008","433","201504240900","0","3","0"
"R1_MN008","433","201504241000","0","3","0"
"R1_MN008","433","201504241100","0","3","0"
"R1_MN008","433","201504241200","0","3","0"
"R1_MN008","433","201504241300","0","3","0"
"R1_MN008","433","201504241400","0","3","0"
"R1_MN008","433","201504241500","0","3","0"
"R1_MN008","433","201504241600","0","3","0"
"R1_MN008","433","201504241700","0","3","0"
"R1_MN008","433","201504241800","0","3","0"
"R1_MN008","433","201504241900","0","3","0"
"R1_MN008","433","201504242000","0","3","0"
"R1_MN008","433","201504242100","0","3","0"
"R1_MN008","433","201504242200","0","3","0"
"R1_MN008","433","201504242300","0","3","0"
"R1_MN008","433","201504250000","0","3","0"
"R1_MN008","433","201504250100","0","3","0"
"R1_MN008","433","201504250200","0","3","0"
"R1_MN008","433","201504250300","0","3","0"
"R1_MN008","433","201504250400","0","3","0"
"R1_MN008","433","201504250500","0","3","0"
"R1_MN008","433","201504250600","0","3","0"
"R1_MN008","433","201504250700","0","3","0"
"R1_MN008","433","201504250800","0","3","0"
"R1_MN008","433","201504250900","0","3","0"
"R1_MN008","433","201504251000","0","3","0"
"R1_MN008","433","201504251100","0","3","0"
"R1_MN008","433","201504251200","0","3","0"
"R1_MN008","433","201504251300","0","3","0"
"R1_MN008","433","201504251400","0","3","0"
"R1_MN008","433","201504251500","0","3","0"
"R1_MN008","433","201504251600","0","3","0"
"R1_MN008","433","201504251700","0.1","3","0"
"R1_MN008","433","201504251800","0","3","0"
"R1_MN008","433","201504251900","0","3","0"
"R1_MN008","433","201504252000","0","3","0"
"R1_MN008","433","201504252100","0","3","0"
"R1_MN008","433","201504252200","0.1","3","0"
"R1_MN008","433","201504252300","0","3","0"
"R1_MN008","433","201504260000","0","3","0"
"R1_MN008","433","201504260100","0.9","3","0"
"R1_MN008","433","201504260200","0","3","0"
"R1_MN008","433","201504260300","0","3","0"
"R1_MN008","433","201504260400","0","3","0"
"R1_MN008","433","201504260500","0","3","0"
"R1_MN008","433","201504260600","0","3","0"
"R1_MN008","433","201504260700","0","3","0"
"R1_MN008","433","201504260800","0","3","0"
"R1_MN008","433","201504260900","0","3","0"
"R1_MN008","433","201504261000","0","3","0"
"R1_MN008","433","201504261100","0","3","0"
"R1_MN008","433","201504261200","0","3","0"
"R1_MN008","433","201504261300","0.1","3","0"
"R1_MN008","433","201504261400","0.2","3","0"
"R1_MN008","433","201504261500","0.1","3","0"
"R1_MN008","433","201504261600","0","3","0"
"R1_MN008","433","201504261700","0.4","3","0"
"R1_MN008","433","201504261800","0","3","0"
"R1_MN008","433","201504261900","0","3","0"
"R1_MN008","433","201504262000","0","3","0"
"R1_MN008","433","201504262100","0","3","0"
"R1_MN008","433","201504262200","0","3","0"
"R1_MN008","433","201504262300","0","3","0"
"R1_MN008","433","201504270000","0","3","0"
"R1_MN008","433","201504270100","0","3","0"
