"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"TT_TU_MN009","433","201504160300","9.8","7","1"
"TT_TU_MN009","433","201504160400","9.4","7","1"
"TT_TU_MN009","433","201504160500","9.5","7","1"
"TT_TU_MN009","433","201504160600","9.1","7","1"
"TT_TU_MN009","433","201504160700","9.1","7","1"
"TT_TU_MN009","433","201504160800","9.7","7","1"
"TT_TU_MN009","433","201504160900","10.3","7","1"
"TT_TU_MN009","433","201504161000","11.8","7","1"
"TT_TU_MN009","433","201504161100","11.9","7","1"
"TT_TU_MN009","433","201504161200","13.4","7","1"
"TT_TU_MN009","433","201504161300","13.4","7","1"
"TT_TU_MN009","433","201504161400","14","7","1"
"TT_TU_MN009","433","201504161500","14","7","1"
"TT_TU_MN009","433","201504161600","13.3","7","1"
"TT_TU_MN009","433","201504161700","12.1","7","1"
"TT_TU_MN009","433","201504161800","10.9","7","1"
"TT_TU_MN009","433","201504161900","9.5","7","1"
"TT_TU_MN009","433","201504162000","9.1","7","1"
"TT_TU_MN009","433","201504162100","7.3","7","1"
"TT_TU_MN009","433","201504162200","7.4","7","1"
"TT_TU_MN009","433","201504162300","6.3","7","1"
"TT_TU_MN009","433","201504170000","5.5","7","1"
"TT_TU_MN009","433","201504170100","5.5","7","1"
"TT_TU_MN009","433","201504170200","4.8","7","1"
"TT_TU_MN009","433","201504170300","4.7","7","1"
"TT_TU_MN009","433","201504170400","4","7","1"
"TT_TU_MN009","433","201504170500","4.4","7","1"
"TT_TU_MN009","433","201504170600","5","7","1"
"TT_TU_MN009","433","201504170700","5.5","7","1"
"TT_TU_MN009","433","201504170800","7.4","7","1"
"TT_TU_MN009","433","201504170900","8","7","1"
"TT_TU_MN009","433","201504171000","7.9","7","1"
"TT_TU_MN009","433","201504171100","8.4","7","1"
"TT_TU_MN009","433","201504171200","9.9","7","1"
"TT_TU_MN009","433","201504171300","10.4","7","1"
"TT_TU_MN009","433","201504171400","11.4","7","1"
"TT_TU_MN009","433","201504171500","11.4","7","1"
"TT_TU_MN009","433","201504171600","10.6","7","1"
"TT_TU_MN009","433","201504171700","10.7","7","1"
"TT_TU_MN009","433","201504171800","8.3","7","1"
"TT_TU_MN009","433","201504171900","7.4","7","1"
"TT_TU_MN009","433","201504172000","7.1","7","1"
"TT_TU_MN009","433","201504172100","6.4","7","1"
"TT_TU_MN009","433","201504172200","5.5","7","1"
"TT_TU_MN009","433","201504172300","5","7","1"
"TT_TU_MN009","433","201504180000","4.6","7","1"
"TT_TU_MN009","433","201504180100","3.5","7","1"
"TT_TU_MN009","433","201504180200","2.8","7","1"
"TT_TU_MN009","433","201504180300","1.8","7","1"
"TT_TU_MN009","433","201504180400","1.7","7","1"
"TT_TU_MN009","433","201504180500","1.7","7","1"
"TT_TU_MN009","433","201504180600","4.2","7","1"
"TT_TU_MN009","433","201504180700","5.6","7","1"
"TT_TU_MN009","433","201504180800","7","7","1"
"TT_TU_MN009","433","201504180900","8.3","7","1"
"TT_TU_MN009","433","201504181000","8","7","1"
"TT_TU_MN009","433","201504181100","9","7","1"
"TT_TU_MN009","433","201504181200","9.5","7","1"
"TT_TU_MN009","433","201504181300","9.6","7","1"
"TT_TU_MN009","433","201504181400","10.1","7","1"
"TT_TU_MN009","433","201504181500","10.6","7","1"
"TT_TU_MN009","433","201504181600","11.2","7","1"
"TT_TU_MN009","433","201504181700","10.4","7","1"
"TT_TU_MN009","433","201504181800","8.6","7","1"
"TT_TU_MN009","433","201504181900","7.5","7","1"
"TT_TU_MN009","433","201504182000","6.1","7","1"
"TT_TU_MN009","433","201504182100","5.7","7","1"
"TT_TU_MN009","433","201504182200","5.4","7","1"
"TT_TU_MN009","433","201504182300","4.2","7","1"
"TT_TU_MN009","433","201504190000","3.3","7","1"
"TT_TU_MN009","433","201504190100","2.5","7","1"
"TT_TU_MN009","433","201504190200","2.9","7","1"
"TT_TU_MN009","433","201504190300","2.4","7","1"
"TT_TU_MN009","433","201504190400","2.3","7","1"
"TT_TU_MN009","433","201504190500","3.5","7","1"
"TT_TU_MN009","433","201504190600","5.5","7","1"
"TT_TU_MN009","433","201504190700","8.8","7","1"
"TT_TU_MN009","433","201504190800","10.3","7","1"
"TT_TU_MN009","433","201504190900","11.5","7","1"
"TT_TU_MN009","433","201504191000","13.2","7","1"
"TT_TU_MN009","433","201504191100","13.8","7","1"
"TT_TU_MN009","433","201504191200","13.7","7","1"
"TT_TU_MN009","433","201504191300","13.4","7","1"
"TT_TU_MN009","433","201504191400","14","7","1"
"TT_TU_MN009","433","201504191500","14.9","7","1"
"TT_TU_MN009","433","201504191600","14.9","7","1"
"TT_TU_MN009","433","201504191700","13.6","7","1"
"TT_TU_MN009","433","201504191800","12.5","7","1"
"TT_TU_MN009","433","201504191900","10.9","7","1"
"TT_TU_MN009","433","201504192000","10.2","7","1"
"TT_TU_MN009","433","201504192100","9.4","7","1"
"TT_TU_MN009","433","201504192200","8.3","7","1"
"TT_TU_MN009","433","201504192300","7.7","7","1"
"TT_TU_MN009","433","201504200000","7","7","1"
"TT_TU_MN009","433","201504200100","4.9","7","1"
"TT_TU_MN009","433","201504200200","5.8","7","1"
"TT_TU_MN009","433","201504200300","5.9","7","1"
"TT_TU_MN009","433","201504200400","5.4","7","1"
"TT_TU_MN009","433","201504200500","5.9","7","1"
"TT_TU_MN009","433","201504200600","7.3","7","1"
"TT_TU_MN009","433","201504200700","9.3","7","1"
"TT_TU_MN009","433","201504200800","11.1","7","1"
"TT_TU_MN009","433","201504200900","12.8","7","1"
"TT_TU_MN009","433","201504201000","15","7","1"
"TT_TU_MN009","433","201504201100","16.5","7","1"
"TT_TU_MN009","433","201504201200","17","7","1"
"TT_TU_MN009","433","201504201300","17.7","7","1"
"TT_TU_MN009","433","201504201400","17.6","7","1"
"TT_TU_MN009","433","201504201500","17.4","7","1"
"TT_TU_MN009","433","201504201600","16.1","7","1"
"TT_TU_MN009","433","201504201700","15.1","7","1"
"TT_TU_MN009","433","201504201800","13.3","7","1"
"TT_TU_MN009","433","201504201900","11.3","7","1"
"TT_TU_MN009","433","201504202000","9.8","7","1"
"TT_TU_MN009","433","201504202100","8.9","7","1"
"TT_TU_MN009","433","201504202200","8.5","7","1"
"TT_TU_MN009","433","201504202300","8.3","7","1"
"TT_TU_MN009","433","201504210000","7.1","7","1"
"TT_TU_MN009","433","201504210100","7.7","7","1"
"TT_TU_MN009","433","201504210200","7.5","7","1"
"TT_TU_MN009","433","201504210300","7.1","7","1"
"TT_TU_MN009","433","201504210400","6.3","7","1"
"TT_TU_MN009","433","201504210500","7.1","7","1"
"TT_TU_MN009","433","201504210600","9","7","1"
"TT_TU_MN009","433","201504210700","12.2","7","1"
"TT_TU_MN009","433","201504210800","14.9","7","1"
"TT_TU_MN009","433","201504210900","17.2","7","1"
"TT_TU_MN009","433","201504211000","18.5","7","1"
"TT_TU_MN009","433","201504211100","19.5","7","1"
"TT_TU_MN009","433","201504211200","20.1","7","1"
"TT_TU_MN009","433","201504211300","20.7","7","1"
"TT_TU_MN009","433","201504211400","21.1","7","1"
"TT_TU_MN009","433","201504211500","20.7","7","1"
"TT_TU_MN009","433","201504211600","19.6","7","1"
"TT_TU_MN009","433","201504211700","18.2","7","1"
"TT_TU_MN009","433","201504211800","15.9","7","1"
"TT_TU_MN009","433","201504211900","14.4","7","1"
"TT_TU_MN009","433","201504212000","13.9","7","1"
"TT_TU_MN009","433","201504212100","11.5","7","1"
"TT_TU_MN009","433","201504212200","11","7","1"
"TT_TU_MN009","433","201504212300","10.2","7","1"
"TT_TU_MN009","433","201504220000","8.1","7","1"
"TT_TU_MN009","433","201504220100","6.6","7","1"
"TT_TU_MN009","433","201504220200","6.5","7","1"
"TT_TU_MN009","433","201504220300","6.7","7","1"
"TT_TU_MN009","433","201504220400","6.9","7","1"
"TT_TU_MN009","433","201504220500","7","7","1"
"TT_TU_MN009","433","201504220600","7.2","7","1"
"TT_TU_MN009","433","201504220700","8.3","7","1"
"TT_TU_MN009","433","201504220800","9.3","7","1"
"TT_TU_MN009","433","201504220900","10.2","7","1"
